安徽,58015 ,砀山,3427 ,11620 
安徽,58016 ,萧县,3411 ,11658 
安徽,58102 ,亳州,3352 ,11546 
安徽,58107 ,临泉,3301 ,11517 
安徽,58108 ,界首,3314 ,11520 
安徽,58109 ,太和,3311 ,11537 
安徽,58112 ,天柱山,3044 ,11627 
安徽,58113 ,濉溪,3356 ,11645 
安徽,58114 ,涡阳,3329 ,11611 
安徽,58116 ,淮北,3359 ,11650 
安徽,58117 ,利辛,3308 ,11612 
安徽,58118 ,蒙城,3316 ,11631 
安徽,58122 ,宿州,3338 ,11659 
安徽,58125 ,灵璧,3335 ,11731 
安徽,58126 ,泗县,3328 ,11752 
安徽,58127 ,怀远,3259 ,11712 
安徽,58128 ,固镇,3320 ,11721 
安徽,58129 ,五河,3309 ,11750 
安徽,58202 ,阜南,3240 ,11534 
安徽,58203 ,阜阳,3252 ,11544 
安徽,58210 ,颍上,3239 ,11614 
安徽,58212 ,凤台,3243 ,11646 
安徽,58214 ,霍邱,3220 ,11617 
安徽,58215 ,寿县,3226 ,11647 
安徽,58220 ,长丰,3228 ,11709 
安徽,58221 ,蚌埠,3251 ,11718 
安徽,58222 ,凤阳,3251 ,11733 
安徽,58223 ,明光,3248 ,11759 
安徽,58224 ,淮南,3239 ,11701 
安徽,58225 ,定远,3232 ,11740 
安徽,58234 ,来安,3228 ,11825 
安徽,58236 ,滁州,3221 ,11815 
安徽,58240 ,天长,3241 ,11901 
安徽,58306 ,金寨,3141 ,11553 
安徽,58311 ,六安,3144 ,11630 
安徽,58314 ,霍山,3124 ,11619 
安徽,58316 ,舒城,3128 ,11655 
安徽,58317 ,岳西,3052 ,11622 
安徽,58319 ,桐城,3104 ,11657 
安徽,58320 ,肥西,3144 ,11708 
安徽,58321 ,合肥,3147 ,11718 
安徽,58323 ,肥东,3153 ,11728 
安徽,58326 ,巢湖,3135 ,11750 
安徽,58327 ,庐江,3116 ,11717 
安徽,58329 ,无为,3120 ,11752 
安徽,58330 ,含山,3145 ,11805 
安徽,58331 ,和县,3144 ,11822 
安徽,58334 ,芜湖,3123 ,11822 
安徽,58335 ,当涂,3134 ,11831 
安徽,58336 ,马鞍山,3142 ,11834 
安徽,58337 ,繁昌,3105 ,11811 
安徽,58338 ,芜湖县,3109 ,11835 
安徽,58417 ,宿松,3010 ,11608 
安徽,58429 ,铜陵,3059 ,11751 
安徽,58431 ,南陵,3054 ,11819 
安徽,58432 ,泾县,3041 ,11824 
安徽,58433 ,宣城,3056 ,11845 
安徽,58435 ,旌德,3018 ,11832 
安徽,58436 ,宁国,3037 ,11859 
安徽,58437 ,黄山,3008 ,11809 
安徽,58441 ,广德,3052 ,11925 
安徽,58442 ,郎溪,3110 ,11911 
安徽,58520 ,祁门,2951 ,11743 
安徽,58523 ,黟县,2956 ,11756 
安徽,58530 ,歙县,2952 ,11826 
安徽,58531 ,屯溪,2943 ,11817 
安徽,58534 ,休宁,2947 ,11811 
北京,54398 ,顺义,4008 ,11637 
北京,54399 ,海淀,3959 ,11617 
北京,54406 ,延庆,4027 ,11558 
北京,54416 ,密云,4023 ,11652 
北京,54419 ,怀柔,4022 ,11638 
北京,54421 ,密云上甸子,4039 ,11707 
北京,54424 ,平谷,4010 ,11707 
北京,54431 ,通州,3955 ,11638 
北京,54433 ,朝阳,3957 ,11630 
北京,54499 ,昌平,4013 ,11613 
北京,54501 ,斋堂,3958 ,11541 
北京,54505 ,门头沟,3956 ,11606 
北京,54511 ,北京,3948 ,11628 
北京,54513 ,石景山,3957 ,11612 
北京,54514 ,丰台,3952 ,11615 
北京,54594 ,大兴,3943 ,11621 
北京,54596 ,房山,3946 ,11612 
北京,54597 ,霞云岭,3944 ,11544 
福建,58724 ,光泽,2732 ,11719 
福建,58725 ,邵武,2720 ,11728 
福建,58730 ,武夷山,2746 ,11802 
福建,58731 ,浦城,2755 ,11832 
福建,58734 ,建阳,2720 ,11807 
福建,58735 ,松溪,2731 ,11845 
福建,58736 ,政和,2723 ,11849 
福建,58737 ,建瓯,2703 ,11819 
福建,58744 ,寿宁,2727 ,11925 
福建,58747 ,周宁,2709 ,11921 
福建,58748 ,福安,2706 ,11939 
福建,58749 ,柘荣,2714 ,11953 
福建,58754 ,福鼎,2720 ,12012 
福建,58818 ,宁化,2614 ,11638 
福建,58819 ,清流,2611 ,11649 
福建,58820 ,泰宁,2654 ,11710 
福建,58822 ,建宁,2650 ,11651 
福建,58823 ,顺昌,2648 ,11748 
福建,58824 ,明溪,2624 ,11709 
福建,58826 ,沙县,2624 ,11748 
福建,58828 ,三明,2616 ,11737 
福建,58836 ,古田,2635 ,11844 
福建,58837 ,尤溪,2609 ,11809 
福建,58839 ,闽清,2614 ,11851 
福建,58843 ,霞浦,2653 ,12001 
福建,58844 ,闽侯,2609 ,11909 
福建,58845 ,罗源,2630 ,11932 
福建,58846 ,宁德,2640 ,11931 
福建,58847 ,福州,2605 ,11917 
福建,58848 ,连江,2612 ,11933 
福建,58850 ,三沙,2655 ,12014 
福建,58911 ,长汀,2551 ,11622 
福建,58917 ,武平,2505 ,11606 
福建,58918 ,上杭,2503 ,11625 
福建,58923 ,大田,2542 ,11750 
福建,58926 ,漳平,2518 ,11725 
福建,58927 ,龙岩,2503 ,11701 
福建,58928 ,华安,2501 ,11732 
福建,58929 ,安溪,2504 ,11809 
福建,58931 ,九仙山,2543 ,11806 
福建,58932 ,永泰,2552 ,11856 
福建,58934 ,永春,2520 ,11816 
福建,58935 ,德化,2529 ,11814 
福建,58938 ,秀屿,2514 ,11859 
福建,58941 ,长乐,2558 ,11930 
福建,58942 ,福清,2543 ,11923 
福建,58944 ,平潭,2531 ,11947 
福建,58946 ,莆田,2527 ,11900 
福建,59113 ,永定,2444 ,11643 
福建,59122 ,长泰,2437 ,11745 
福建,59124 ,南靖,2431 ,11723 
福建,59125 ,平和,2423 ,11718 
福建,59127 ,龙海,2426 ,11750 
福建,59129 ,漳浦,2408 ,11736 
福建,59130 ,同安,2444 ,11809 
福建,59131 ,南安,2458 ,11822 
福建,59133 ,崇武,2454 ,11855 
福建,59134 ,厦门,2429 ,11804 
福建,59320 ,诏安,2345 ,11708 
福建,59322 ,云霄,2359 ,11722 
甘肃,52323 ,马鬃山,4148 ,9702 
甘肃,52515 ,肃北,3931 ,9452 
甘肃,52533 ,酒泉,3946 ,9829 
甘肃,52546 ,高台,3922 ,9950 
甘肃,52557 ,临泽,3909 ,10010 
甘肃,52643 ,肃南,3850 ,9937 
甘肃,52652 ,张掖,3905 ,10017 
甘肃,52656 ,民乐,3826 ,10049 
甘肃,52674 ,永昌,3814 ,10158 
甘肃,52679 ,武威,3755 ,10240 
甘肃,52681 ,民勤,3838 ,10305 
甘肃,52784 ,古浪,3728 ,10254 
甘肃,52787 ,乌鞘岭,3712 ,10252 
甘肃,52797 ,景泰,3711 ,10403 
甘肃,52881 ,天祝,3659 ,10311 
甘肃,52884 ,皋兰,3621 ,10357 
甘肃,52885 ,永登,3645 ,10315 
甘肃,52895 ,靖远,3634 ,10441 
甘肃,52896 ,白银,3633 ,10409 
甘肃,52978 ,夏河,3512 ,10231 
甘肃,52980 ,永靖,3558 ,10318 
甘肃,52981 ,东乡,3541 ,10323 
甘肃,52982 ,广河,3529 ,10333 
甘肃,52983 ,榆中,3552 ,10409 
甘肃,52984 ,临夏,3535 ,10311 
甘肃,52985 ,和政,3525 ,10320 
甘肃,52986 ,临洮,3522 ,10352 
甘肃,52988 ,康乐,3522 ,10343 
甘肃,52993 ,会宁,3541 ,10504 
甘肃,52995 ,安定,3535 ,10437 
甘肃,52996 ,华家岭,3523 ,10501 
甘肃,52998 ,渭源,3508 ,10412 
甘肃,53821 ,环县,3634 ,10718 
甘肃,53829 ,庆城,3559 ,10754 
甘肃,53906 ,静宁,3531 ,10543 
甘肃,53908 ,通渭,3513 ,10514 
甘肃,53915 ,崆峒,3533 ,10640 
甘肃,53917 ,庄浪,3513 ,10604 
甘肃,53923 ,西峰,3544 ,10738 
甘肃,53924 ,灵台,3504 ,10737 
甘肃,53925 ,镇原,3541 ,10711 
甘肃,53926 ,泾川,3521 ,10721 
甘肃,53927 ,华亭,3512 ,10637 
甘肃,53928 ,崇信,3518 ,10701 
甘肃,53930 ,华池,3627 ,10759 
甘肃,53934 ,合水,3547 ,10759 
甘肃,53935 ,正宁,3529 ,10824 
甘肃,53937 ,宁县,3531 ,10755 
甘肃,56071 ,碌曲,3435 ,10230 
甘肃,56074 ,玛曲,3400 ,10205 
甘肃,56080 ,合作,3500 ,10254 
甘肃,56081 ,临潭,3442 ,10321 
甘肃,56082 ,卓尼,3435 ,10330 
甘肃,56084 ,迭部,3404 ,10314 
甘肃,56091 ,漳县,3451 ,10428 
甘肃,56092 ,陇西,3500 ,10439 
甘肃,56093 ,岷县,3426 ,10401 
甘肃,56094 ,舟曲,3347 ,10422 
甘肃,56095 ,宕昌,3402 ,10423 
甘肃,56096 ,武都,3324 ,10455 
甘肃,56192 ,文县,3257 ,10440 
甘肃,57001 ,甘谷,3445 ,10520 
甘肃,57002 ,秦安,3451 ,10539 
甘肃,57004 ,武山,3444 ,10453 
甘肃,57006 ,天水,3435 ,10545 
甘肃,57007 ,礼县,3411 ,10511 
甘肃,57008 ,西和,3402 ,10518 
甘肃,57011 ,清水,3445 ,10609 
甘肃,57012 ,张家川,3459 ,10612 
甘肃,57014 ,麦积,3434 ,10552 
甘肃,57102 ,成县,3345 ,10543 
甘肃,57105 ,康县,3320 ,10536 
甘肃,57110 ,徽县,3347 ,10605 
甘肃,57111 ,两当,3355 ,10618 
广东,57988 ,乐昌,2509 ,11321 
广东,57989 ,仁化,2504 ,11346 
广东,57996 ,南雄,2505 ,11415 
广东,59071 ,连南,2444 ,11217 
广东,59072 ,连州,2448 ,11222 
广东,59074 ,连山,2434 ,11209 
广东,59075 ,阳山,2429 ,11238 
广东,59081 ,乳源,2447 ,11317 
广东,59082 ,韶关,2440 ,11336 
广东,59087 ,佛冈,2353 ,11331 
广东,59088 ,英德,2411 ,11325 
广东,59090 ,始兴,2457 ,11404 
广东,59094 ,翁源,2421 ,11407 
广东,59096 ,连平,2422 ,11429 
广东,59097 ,新丰,2403 ,11412 
广东,59099 ,和平,2427 ,11456 
广东,59106 ,平远,2435 ,11554 
广东,59107 ,龙川,2407 ,11517 
广东,59109 ,兴宁,2409 ,11544 
广东,59114 ,蕉岭,2439 ,11610 
广东,59116 ,大埔,2420 ,11642 
广东,59117 ,梅县,2417 ,11604 
广东,59264 ,封开,2324 ,11130 
广东,59268 ,郁南,2315 ,11132 
广东,59269 ,德庆,2310 ,11147 
广东,59270 ,怀集,2355 ,11211 
广东,59271 ,广宁,2338 ,11226 
广东,59276 ,四会,2321 ,11239 
广东,59278 ,高要,2302 ,11227 
广东,59279 ,三水,2311 ,11252 
广东,59280 ,清远,2343 ,11305 
广东,59284 ,花都,2325 ,11314 
广东,59285 ,从化,2334 ,11336 
广东,59287 ,广州,2313 ,11329 
广东,59288 ,南海,2309 ,11301 
广东,59289 ,东莞,2258 ,11344 
广东,59290 ,龙门,2347 ,11415 
广东,59293 ,河源,2348 ,11444 
广东,59294 ,增城,2320 ,11350 
广东,59297 ,博罗,2311 ,11417 
广东,59298 ,惠阳,2304 ,11422 
广东,59303 ,五华,2355 ,11545 
广东,59304 ,紫金,2338 ,11511 
广东,59306 ,揭西,2327 ,11551 
广东,59310 ,丰顺,2346 ,11611 
广东,59312 ,潮州,2340 ,11642 
广东,59313 ,饶平,2341 ,11659 
广东,59314 ,普宁,2318 ,11608 
广东,59315 ,揭阳,2335 ,11624 
广东,59316 ,汕头,2324 ,11641 
广东,59317 ,惠来,2302 ,11618 
广东,59318 ,潮阳,2316 ,11635 
广东,59319 ,澄海,2326 ,11650 
广东,59324 ,南澳,2326 ,11702 
广东,59456 ,信宜,2221 ,11056 
广东,59462 ,罗定,2242 ,11136 
广东,59469 ,阳春,2210 ,11147 
广东,59470 ,新兴,2242 ,11212 
广东,59471 ,云浮,2256 ,11203 
广东,59473 ,鹤山,2246 ,11258 
广东,59475 ,开平,2224 ,11239 
广东,59476 ,新会,2232 ,11302 
广东,59477 ,恩平,2216 ,11214 
广东,59478 ,台山,2215 ,11247 
广东,59480 ,顺德,2251 ,11315 
广东,59481 ,番禺,2256 ,11319 
广东,59485 ,中山,2230 ,11324 
广东,59487 ,斗门,2214 ,11318 
广东,59488 ,珠海,2217 ,11334 
广东,59492 ,惠东,2258 ,11444 
广东,59493 ,深圳,2232 ,11400 
广东,59500 ,海丰,2258 ,11519 
广东,59501 ,汕尾,2248 ,11522 
广东,59502 ,陆丰,2257 ,11539 
广东,59650 ,遂溪,2124 ,11015 
广东,59653 ,高州,2156 ,11051 
广东,59654 ,廉江,2138 ,11018 
广东,59655 ,化州,2139 ,11037 
广东,59656 ,吴川,2124 ,11049 
广东,59658 ,湛江,2109 ,11018 
广东,59659 ,茂名,2145 ,11055 
广东,59663 ,阳江,2150 ,11158 
广东,59664 ,电白,2132 ,11059 
广东,59673 ,上川岛,2144 ,11246 
广东,59750 ,雷州,2058 ,11004 
广东,59754 ,徐闻,2020 ,11011 
广西,57859 ,资源,2602 ,11038 
广西,57927 ,天峨,2458 ,10711 
广西,57941 ,三江,2547 ,10936 
广西,57942 ,龙胜,2548 ,11000 
广西,57947 ,融安,2513 ,10924 
广西,57948 ,融水,2505 ,10915 
广西,57949 ,永福,2459 ,11000 
广西,57954 ,临桂,2514 ,11011 
广西,57955 ,兴安,2537 ,11040 
广西,57956 ,灵川,2525 ,11019 
广西,57957 ,桂林,2519 ,11018 
广西,57960 ,全州,2556 ,11104 
广西,57964 ,灌阳,2530 ,11109 
广西,59001 ,隆林,2447 ,10520 
广西,59004 ,西林,2430 ,10506 
广西,59012 ,乐业,2447 ,10633 
广西,59015 ,凌云,2421 ,10634 
广西,59017 ,田林,2416 ,10616 
广西,59021 ,凤山,2433 ,10702 
广西,59023 ,河池,2442 ,10802 
广西,59025 ,东兰,2432 ,10723 
广西,59027 ,巴马,2408 ,10715 
广西,59031 ,环江,2449 ,10816 
广西,59034 ,宜州,2429 ,10840 
广西,59037 ,都安,2356 ,10806 
广西,59038 ,忻城,2404 ,10839 
广西,59041 ,柳城,2439 ,10915 
广西,59044 ,沙塘,2428 ,10923 
广西,59045 ,鹿寨,2429 ,10945 
广西,59046 ,柳州,2421 ,10924 
广西,59047 ,柳江,2415 ,10920 
广西,59052 ,恭城,2450 ,11049 
广西,59053 ,平乐,2437 ,11040 
广西,59055 ,荔浦,2430 ,11024 
广西,59057 ,金秀,2408 ,11011 
广西,59058 ,蒙山,2412 ,11031 
广西,59059 ,昭平,2411 ,11048 
广西,59065 ,贺州,2425 ,11130 
广西,59209 ,那坡,2325 ,10550 
广西,59211 ,百色,2354 ,10636 
广西,59215 ,德保,2320 ,10638 
广西,59218 ,靖西,2308 ,10625 
广西,59224 ,田东,2336 ,10707 
广西,59227 ,天等,2307 ,10708 
广西,59228 ,平果,2319 ,10735 
广西,59229 ,隆安,2310 ,10742 
广西,59230 ,马山,2343 ,10810 
广西,59235 ,上林,2326 ,10837 
广西,59237 ,武鸣,2310 ,10817 
广西,59238 ,宾阳,2313 ,10848 
广西,59241 ,象州,2358 ,10941 
广西,59242 ,来宾,2345 ,10914 
广西,59246 ,武宣,2336 ,10940 
广西,59255 ,平南,2333 ,11023 
广西,59256 ,藤县,2322 ,11055 
广西,59265 ,梧州,2329 ,11118 
广西,59266 ,苍梧,2325 ,11114 
广西,59419 ,凭祥,2206 ,10645 
广西,59421 ,大新,2250 ,10712 
广西,59429 ,上思,2211 ,10801 
广西,59431 ,南宁,2238 ,10813 
广西,59432 ,南宁城区,2248 ,10824 
广西,59435 ,邕宁,2246 ,10829 
广西,59441 ,横县,2242 ,10915 
广西,59446 ,灵山,2225 ,10918 
广西,59448 ,浦北,2216 ,10933 
广西,59449 ,博白,2218 ,10959 
广西,59451 ,北流,2242 ,11021 
广西,59452 ,容县,2250 ,11032 
广西,59454 ,岑溪,2257 ,11100 
广西,59457 ,陆川,2219 ,11016 
广西,59632 ,钦州,2157 ,10837 
广西,59635 ,防城港,2137 ,10821 
广西,59640 ,合浦,2140 ,10911 
广西,59644 ,北海,2127 ,10908 
贵州,56598 ,赫章,2708 ,10444 
贵州,56691 ,威宁,2652 ,10417 
贵州,56792 ,普安,2547 ,10458 
贵州,56793 ,盘县,2543 ,10428 
贵州,57606 ,桐梓,2808 ,10650 
贵州,57623 ,道真,2853 ,10736 
贵州,57625 ,正安,2833 ,10727 
贵州,57634 ,务川,2831 ,10753 
贵州,57636 ,沿河,2834 ,10830 
贵州,57637 ,德江,2815 ,10806 
贵州,57647 ,松桃,2809 ,10911 
贵州,57707 ,毕节,2718 ,10517 
贵州,57708 ,大方,2709 ,10536 
贵州,57710 ,仁怀,2748 ,10624 
贵州,57714 ,金沙,2728 ,10614 
贵州,57717 ,遵义县,2732 ,10650 
贵州,57718 ,息烽,2706 ,10643 
贵州,57719 ,开阳,2704 ,10658 
贵州,57722 ,湄潭,2746 ,10728 
贵州,57723 ,凤冈,2759 ,10743 
贵州,57728 ,瓮安,2704 ,10728 
贵州,57729 ,余庆,2714 ,10753 
贵州,57731 ,思南,2757 ,10815 
贵州,57732 ,印江,2801 ,10824 
贵州,57734 ,石阡,2734 ,10814 
贵州,57735 ,岑巩,2711 ,10849 
贵州,57736 ,江口,2742 ,10851 
贵州,57737 ,施秉,2702 ,10807 
贵州,57738 ,镇远,2703 ,10825 
贵州,57739 ,玉屏,2714 ,10855 
贵州,57741 ,铜仁,2743 ,10911 
贵州,57742 ,万山,2731 ,10912 
贵州,57800 ,纳雍,2646 ,10522 
贵州,57803 ,黔西,2702 ,10601 
贵州,57805 ,织金,2641 ,10546 
贵州,57806 ,安顺,2615 ,10554 
贵州,57807 ,六枝,2612 ,10528 
贵州,57808 ,普定,2619 ,10545 
贵州,57809 ,镇宁,2604 ,10545 
贵州,57811 ,修文,2650 ,10636 
贵州,57814 ,平坝,2625 ,10616 
贵州,57816 ,贵阳,2635 ,10644 
贵州,57821 ,福泉,2642 ,10730 
贵州,57822 ,黄平,2654 ,10754 
贵州,57824 ,贵定,2635 ,10714 
贵州,57825 ,凯里,2636 ,10759 
贵州,57827 ,都匀,2619 ,10732 
贵州,57828 ,麻江,2630 ,10735 
贵州,57829 ,丹寨,2612 ,10748 
贵州,57832 ,三穗,2658 ,10840 
贵州,57834 ,台江,2641 ,10818 
贵州,57835 ,剑河,2643 ,10826 
贵州,57837 ,雷山,2624 ,10804 
贵州,57839 ,黎平,2614 ,10909 
贵州,57840 ,天柱,2654 ,10912 
贵州,57844 ,锦屏,2641 ,10911 
贵州,57900 ,晴隆,2550 ,10513 
贵州,57902 ,兴仁,2526 ,10511 
贵州,57903 ,关岭,2556 ,10536 
贵州,57905 ,贞丰,2524 ,10538 
贵州,57906 ,望谟,2511 ,10605 
贵州,57907 ,兴义,2505 ,10454 
贵州,57908 ,安龙,2507 ,10529 
贵州,57909 ,册亨,2459 ,10549 
贵州,57910 ,紫云,2546 ,10605 
贵州,57911 ,白云,2640 ,10639 
贵州,57912 ,惠水,2608 ,10638 
贵州,57913 ,龙里,2627 ,10659 
贵州,57914 ,花溪,2625 ,10640 
贵州,57915 ,乌当,2638 ,10646 
贵州,57916 ,罗甸,2526 ,10646 
贵州,57921 ,平塘,2550 ,10719 
贵州,57922 ,独山,2550 ,10733 
贵州,57923 ,三都,2559 ,10752 
贵州,57926 ,荔波,2525 ,10753 
贵州,57932 ,榕江,2558 ,10832 
贵州,57936 ,从江,2545 ,10855 
海南,59757 ,琼山,2000 ,11022 
海南,59758 ,海口,2000 ,11015 
海南,59838 ,东方,1906 ,10837 
海南,59842 ,临高,1954 ,10941 
海南,59843 ,澄迈,1944 ,11000 
海南,59845 ,儋州,1931 ,10935 
海南,59847 ,昌江,1916 ,10903 
海南,59848 ,白沙,1914 ,10926 
海南,59849 ,琼中,1902 ,10950 
海南,59851 ,定安,1940 ,11020 
海南,59854 ,屯昌,1922 ,11006 
海南,59855 ,琼海,1914 ,11028 
海南,59856 ,文昌,1937 ,11045 
海南,59941 ,五指山,1846 ,10931 
海南,59945 ,保亭,1839 ,10942 
海南,59951 ,万宁,1848 ,11020 
河北,53392 ,康保,4151 ,11436 
河北,53397 ,尚义,4106 ,11359 
河北,53399 ,张北,4109 ,11442 
河北,53491 ,怀安,4040 ,11423 
河北,53492 ,阳原,4006 ,11409 
河北,53498 ,宣化,4034 ,11502 
河北,53499 ,万全,4046 ,11444 
河北,53593 ,蔚县,3950 ,11434 
河北,53596 ,顺平,3851 ,11508 
河北,53599 ,涞源,3922 ,11441 
河北,53680 ,灵寿,3818 ,11423 
河北,53682 ,曲阳,3838 ,11441 
河北,53688 ,行唐,3825 ,11433 
河北,53689 ,晋州,3801 ,11504 
河北,53690 ,阜平,3851 ,11411 
河北,53691 ,正定,3809 ,11434 
河北,53692 ,唐县,3844 ,11459 
河北,53693 ,井陉,3802 ,11408 
河北,53694 ,平山,3816 ,11413 
河北,53695 ,新乐,3821 ,11441 
河北,53696 ,定州,3833 ,11501 
河北,53697 ,藁城,3802 ,11450 
河北,53699 ,无极,3811 ,11457 
河北,53773 ,临漳,3620 ,11437 
河北,53781 ,沙河,3652 ,11428 
河北,53784 ,赵县,3745 ,11447 
河北,53785 ,柏乡,3731 ,11440 
河北,53789 ,栾城,3753 ,11438 
河北,53790 ,高邑,3738 ,11436 
河北,53791 ,元氏,3746 ,11431 
河北,53792 ,临城,3727 ,11429 
河北,53794 ,隆尧,3721 ,11445 
河北,53795 ,赞皇,3739 ,11422 
河北,53796 ,宁晋,3737 ,11453 
河北,53797 ,内邱,3717 ,11431 
河北,53798 ,邢台,3704 ,11430 
河北,53799 ,巨鹿,3714 ,11459 
河北,53883 ,任县,3708 ,11442 
河北,53886 ,涉县,3634 ,11340 
河北,53890 ,武安,3640 ,11406 
河北,53891 ,南和,3701 ,11441 
河北,53892 ,邯郸,3637 ,11428 
河北,53893 ,曲周,3646 ,11457 
河北,53894 ,峰峰,3624 ,11412 
河北,53895 ,永年,3647 ,11430 
河北,53896 ,魏县,3621 ,11457 
河北,53897 ,磁县,3623 ,11423 
河北,53899 ,广平,3629 ,11458 
河北,53980 ,肥乡,3633 ,11448 
河北,53996 ,成安,3627 ,11439 
河北,54301 ,沽源,4140 ,11540 
河北,54304 ,崇礼,4057 ,11516 
河北,54308 ,丰宁,4112 ,11638 
河北,54311 ,围场,4158 ,11746 
河北,54318 ,隆化,4119 ,11744 
河北,54319 ,平泉,4100 ,11840 
河北,54401 ,张家口,4046 ,11455 
河北,54404 ,赤城,4053 ,11550 
河北,54405 ,怀来,4025 ,11530 
河北,54408 ,涿鹿,4023 ,11513 
河北,54420 ,滦平,4056 ,11720 
河北,54423 ,承德,4058 ,11755 
河北,54425 ,兴隆,4024 ,11728 
河北,54429 ,遵化,4012 ,11757 
河北,54430 ,承德县,4046 ,11809 
河北,54432 ,宽城,4036 ,11829 
河北,54434 ,迁西,4010 ,11820 
河北,54436 ,青龙,4025 ,11857 
河北,54437 ,滦南,3930 ,11837 
河北,54438 ,卢龙,3953 ,11853 
河北,54439 ,迁安,4001 ,11843 
河北,54449 ,秦皇岛,3951 ,11931 
